"","mindsCode","situTag","Preference","Knowledge","Character","Start","prob_long","prob_hotdog","prob_short_hotdog","prob_long_hotdog","prob_short_pizza","prob_long_pizza"
"1320","M070070","1011","Hot dogs","No","Sporty","Hot dogs visible",0.533333333333333,0.8,0.4,0.4,0.0666666666666667,0.133333333333333
"1321","M070070","0111","Absent","Yes","Sporty","Hot dogs visible",0.705882352941177,0.470588235294118,0.117647058823529,0.352941176470588,0.176470588235294,0.352941176470588
"1322","M070070","0101","Absent","Yes","Lazy","Hot dogs visible",0.133333333333333,0.533333333333333,0.466666666666667,0.0666666666666667,0.4,0.0666666666666667
"1323","M070070","0011","Absent","No","Sporty","Hot dogs visible",0.625,0.5,0.1875,0.3125,0.1875,0.3125
"1324","M070070","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.333333333333333,0.666666666666667,0.466666666666667,0.2,0.2,0.133333333333333
"1325","M070070","1110","Hot dogs","Yes","Sporty","Pizza visible",0.533333333333333,0.8,0.4,0.4,0.0666666666666667,0.133333333333333
"1326","M070070","0100","Absent","Yes","Lazy","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"1327","M070070","0001","Absent","No","Lazy","Hot dogs visible",0.166666666666667,0.666666666666667,0.583333333333333,0.0833333333333333,0.25,0.0833333333333333
"1328","M070070","1010","Hot dogs","No","Sporty","Pizza visible",0.444444444444444,0.444444444444444,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222
"1329","M452275","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.307692307692308,0.692307692307692,0.538461538461538,0.153846153846154,0.153846153846154,0.153846153846154
"1330","M452275","1100","Hot dogs","Yes","Lazy","Pizza visible",0.230769230769231,0.615384615384615,0.461538461538462,0.153846153846154,0.307692307692308,0.0769230769230769
"1331","M452275","1001","Hot dogs","No","Lazy","Hot dogs visible",0.3125,0.5625,0.375,0.1875,0.3125,0.125
"1332","M452275","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.533333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.133333333333333,0.2
"1333","M452275","0000","Absent","No","Lazy","Pizza visible",0.181818181818182,0.272727272727273,0.181818181818182,0.0909090909090909,0.636363636363636,0.0909090909090909
"1334","M452275","0011","Absent","No","Sporty","Hot dogs visible",0.4375,0.5625,0.3125,0.25,0.25,0.1875
"1335","M452275","0110","Absent","Yes","Sporty","Pizza visible",0.523809523809524,0.523809523809524,0.285714285714286,0.238095238095238,0.19047619047619,0.285714285714286
"1336","M452275","0010","Absent","No","Sporty","Pizza visible",0.533333333333333,0.4,0.2,0.2,0.266666666666667,0.333333333333333
"1337","M452275","1011","Hot dogs","No","Sporty","Hot dogs visible",0.470588235294118,0.529411764705882,0.294117647058824,0.235294117647059,0.235294117647059,0.235294117647059
"1338","M452275","1110","Hot dogs","Yes","Sporty","Pizza visible",0.529411764705882,0.764705882352941,0.352941176470588,0.411764705882353,0.117647058823529,0.117647058823529
"1339","M452275","0001","Absent","No","Lazy","Hot dogs visible",0.2,0.8,0.7,0.1,0.1,0.1
"1340","M452275","0100","Absent","Yes","Lazy","Pizza visible",0.222222222222222,0.5,0.388888888888889,0.111111111111111,0.388888888888889,0.111111111111111
"1341","M452275","0111","Absent","Yes","Sporty","Hot dogs visible",0.5,0.5,0.25,0.25,0.25,0.25
"1342","M452275","1010","Hot dogs","No","Sporty","Pizza visible",0.526315789473684,0.736842105263158,0.368421052631579,0.368421052631579,0.105263157894737,0.157894736842105
"1343","M452275","1000","Hot dogs","No","Lazy","Pizza visible",0.272727272727273,0.454545454545455,0.272727272727273,0.181818181818182,0.454545454545455,0.0909090909090909
"1344","M452275","0101","Absent","Yes","Lazy","Hot dogs visible",0.25,0.5,0.375,0.125,0.375,0.125
"1345","M573510","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.5625,0.8125,0.375,0.4375,0.0625,0.125
"1346","M573510","1100","Hot dogs","Yes","Lazy","Pizza visible",0.214285714285714,0.642857142857143,0.5,0.142857142857143,0.285714285714286,0.0714285714285714
"1347","M573510","0001","Absent","No","Lazy","Hot dogs visible",0.153846153846154,0.615384615384615,0.538461538461538,0.0769230769230769,0.307692307692308,0.0769230769230769
"1348","M573510","0010","Absent","No","Sporty","Pizza visible",0.75,0.5,0.1875,0.3125,0.0625,0.4375
"1349","M573510","1010","Hot dogs","No","Sporty","Pizza visible",0.647058823529412,0.647058823529412,0.235294117647059,0.411764705882353,0.117647058823529,0.235294117647059
"1350","M573510","0101","Absent","Yes","Lazy","Hot dogs visible",0.133333333333333,0.533333333333333,0.466666666666667,0.0666666666666667,0.4,0.0666666666666667
"1351","M573510","0100","Absent","Yes","Lazy","Pizza visible",0.133333333333333,0.466666666666667,0.4,0.0666666666666667,0.466666666666667,0.0666666666666667
"1352","M573510","1110","Hot dogs","Yes","Sporty","Pizza visible",0.625,0.75,0.3125,0.4375,0.0625,0.1875
"1353","M573510","0011","Absent","No","Sporty","Hot dogs visible",0.6875,0.5,0.125,0.375,0.1875,0.3125
"1354","M573510","1001","Hot dogs","No","Lazy","Hot dogs visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"1355","M573510","0111","Absent","Yes","Sporty","Hot dogs visible",0.647058823529412,0.529411764705882,0.176470588235294,0.352941176470588,0.176470588235294,0.294117647058824
"1356","M573510","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.25,0.75,0.583333333333333,0.166666666666667,0.166666666666667,0.0833333333333333
"1357","M573510","0110","Absent","Yes","Sporty","Pizza visible",0.8,0.466666666666667,0.133333333333333,0.333333333333333,0.0666666666666667,0.466666666666667
"1358","M573510","1011","Hot dogs","No","Sporty","Hot dogs visible",0.714285714285714,0.642857142857143,0.142857142857143,0.5,0.142857142857143,0.214285714285714
"1359","M573510","0000","Absent","No","Lazy","Pizza visible",0.153846153846154,0.384615384615385,0.307692307692308,0.0769230769230769,0.538461538461538,0.0769230769230769
"1360","M573510","1000","Hot dogs","No","Lazy","Pizza visible",0.153846153846154,0.461538461538462,0.384615384615385,0.0769230769230769,0.461538461538462,0.0769230769230769
"1361","M215787","1001","Hot dogs","No","Lazy","Hot dogs visible",0.214285714285714,0.642857142857143,0.5,0.142857142857143,0.285714285714286,0.0714285714285714
"1362","M215787","0001","Absent","No","Lazy","Hot dogs visible",0.428571428571429,0.476190476190476,0.285714285714286,0.19047619047619,0.285714285714286,0.238095238095238
"1363","M215787","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.4,0.466666666666667,0.333333333333333,0.133333333333333,0.266666666666667,0.266666666666667
"1364","M215787","0011","Absent","No","Sporty","Hot dogs visible",0.533333333333333,0.4,0.2,0.2,0.266666666666667,0.333333333333333
"1365","M215787","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.357142857142857,0.428571428571429,0.214285714285714,0.214285714285714,0.428571428571429,0.142857142857143
"1366","M215787","0100","Absent","Yes","Lazy","Pizza visible",0.454545454545455,0.454545454545455,0.227272727272727,0.227272727272727,0.318181818181818,0.227272727272727
"1367","M215787","1011","Hot dogs","No","Sporty","Hot dogs visible",0.526315789473684,0.473684210526316,0.210526315789474,0.263157894736842,0.263157894736842,0.263157894736842
"1368","M215787","0110","Absent","Yes","Sporty","Pizza visible",0.533333333333333,0.533333333333333,0.266666666666667,0.266666666666667,0.2,0.266666666666667
"1369","M215787","0101","Absent","Yes","Lazy","Hot dogs visible",0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429,0.142857142857143
"1370","M215787","0000","Absent","No","Lazy","Pizza visible",0.285714285714286,0.428571428571429,0.285714285714286,0.142857142857143,0.428571428571429,0.142857142857143
"1371","M215787","1010","Hot dogs","No","Sporty","Pizza visible",0.466666666666667,0.533333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.2
"1372","M215787","1000","Hot dogs","No","Lazy","Pizza visible",0.375,0.4375,0.25,0.1875,0.375,0.1875
"1373","M215787","1110","Hot dogs","Yes","Sporty","Pizza visible",0.533333333333333,0.466666666666667,0.266666666666667,0.2,0.2,0.333333333333333
"1374","M215787","0010","Absent","No","Sporty","Pizza visible",0.4,0.533333333333333,0.4,0.133333333333333,0.2,0.266666666666667
"1375","M215787","0111","Absent","Yes","Sporty","Hot dogs visible",0.5,0.5,0.25,0.25,0.25,0.25
"1376","M215787","1100","Hot dogs","Yes","Lazy","Pizza visible",0.333333333333333,0.533333333333333,0.266666666666667,0.266666666666667,0.4,0.0666666666666667
"1377","M887585","0011","Absent","No","Sporty","Hot dogs visible",0.375,0.4375,0.3125,0.125,0.3125,0.25
"1378","M887585","1010","Hot dogs","No","Sporty","Pizza visible",0.357142857142857,0.571428571428571,0.357142857142857,0.214285714285714,0.285714285714286,0.142857142857143
"1379","M887585","1100","Hot dogs","Yes","Lazy","Pizza visible",0.2,0.533333333333333,0.466666666666667,0.0666666666666667,0.333333333333333,0.133333333333333
"1380","M887585","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.333333333333333,0.5,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667
"1381","M887585","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.2,0.4,0.333333333333333,0.0666666666666667,0.466666666666667,0.133333333333333
"1382","M887585","0101","Absent","Yes","Lazy","Hot dogs visible",0.1875,0.5,0.4375,0.0625,0.375,0.125
"1383","M887585","0100","Absent","Yes","Lazy","Pizza visible",0.1875,0.5,0.375,0.125,0.4375,0.0625
"1384","M887585","0010","Absent","No","Sporty","Pizza visible",0.466666666666667,0.6,0.333333333333333,0.266666666666667,0.2,0.2
"1385","M887585","0111","Absent","Yes","Sporty","Hot dogs visible",0.411764705882353,0.470588235294118,0.294117647058824,0.176470588235294,0.294117647058824,0.235294117647059
"1386","M887585","1000","Hot dogs","No","Lazy","Pizza visible",0.153846153846154,0.384615384615385,0.307692307692308,0.0769230769230769,0.538461538461538,0.0769230769230769
"1387","M887585","0110","Absent","Yes","Sporty","Pizza visible",0.388888888888889,0.555555555555556,0.333333333333333,0.222222222222222,0.277777777777778,0.166666666666667
"1388","M887585","1011","Hot dogs","No","Sporty","Hot dogs visible",0.375,0.4375,0.3125,0.125,0.3125,0.25
"1389","M887585","0000","Absent","No","Lazy","Pizza visible",0.2,0.466666666666667,0.333333333333333,0.133333333333333,0.466666666666667,0.0666666666666667
"1390","M887585","0001","Absent","No","Lazy","Hot dogs visible",0.1875,0.5,0.4375,0.0625,0.375,0.125
"1391","M887585","1001","Hot dogs","No","Lazy","Hot dogs visible",0.214285714285714,0.428571428571429,0.357142857142857,0.0714285714285714,0.428571428571429,0.142857142857143
"1392","M887585","1110","Hot dogs","Yes","Sporty","Pizza visible",0.454545454545455,0.363636363636364,0.181818181818182,0.181818181818182,0.363636363636364,0.272727272727273
"1393","M057814","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.478260869565217,0.521739130434783,0.304347826086957,0.217391304347826,0.217391304347826,0.260869565217391
"1394","M057814","0101","Absent","Yes","Lazy","Hot dogs visible",0.307692307692308,0.461538461538462,0.384615384615385,0.0769230769230769,0.307692307692308,0.230769230769231
"1395","M057814","0011","Absent","No","Sporty","Hot dogs visible",0.521739130434783,0.478260869565217,0.260869565217391,0.217391304347826,0.217391304347826,0.304347826086957
"1396","M057814","1110","Hot dogs","Yes","Sporty","Pizza visible",0.571428571428571,0.785714285714286,0.357142857142857,0.428571428571429,0.0714285714285714,0.142857142857143
"1397","M057814","1001","Hot dogs","No","Lazy","Hot dogs visible",0.2,0.8,0.7,0.1,0.1,0.1
"1398","M057814","0000","Absent","No","Lazy","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"1399","M057814","0110","Absent","Yes","Sporty","Pizza visible",0.619047619047619,0.523809523809524,0.238095238095238,0.285714285714286,0.142857142857143,0.333333333333333
"1400","M057814","0100","Absent","Yes","Lazy","Pizza visible",0.181818181818182,0.363636363636364,0.272727272727273,0.0909090909090909,0.545454545454545,0.0909090909090909
"1401","M057814","1100","Hot dogs","Yes","Lazy","Pizza visible",0.142857142857143,0.5,0.428571428571429,0.0714285714285714,0.428571428571429,0.0714285714285714
"1402","M057814","0001","Absent","No","Lazy","Hot dogs visible",0.142857142857143,0.571428571428571,0.5,0.0714285714285714,0.357142857142857,0.0714285714285714
"1403","M057814","0111","Absent","Yes","Sporty","Hot dogs visible",0.608695652173913,0.478260869565217,0.173913043478261,0.304347826086957,0.217391304347826,0.304347826086957
"1404","M057814","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.166666666666667,0.666666666666667,0.583333333333333,0.0833333333333333,0.25,0.0833333333333333
"1405","M057814","0010","Absent","No","Sporty","Pizza visible",0.545454545454545,0.454545454545455,0.227272727272727,0.227272727272727,0.227272727272727,0.318181818181818
"1406","M057814","1000","Hot dogs","No","Lazy","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"1407","M057814","1010","Hot dogs","No","Sporty","Pizza visible",0.352941176470588,0.705882352941176,0.411764705882353,0.294117647058824,0.235294117647059,0.0588235294117647
"1408","M057814","1011","Hot dogs","No","Sporty","Hot dogs visible",0.727272727272727,0.636363636363636,0,0.636363636363636,0.272727272727273,0.0909090909090909
"1409","M992533","1010","Hot dogs","No","Sporty","Pizza visible",0.294117647058824,0.647058823529412,0.411764705882353,0.235294117647059,0.294117647058824,0.0588235294117647
"1410","M992533","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.214285714285714,0.642857142857143,0.5,0.142857142857143,0.285714285714286,0.0714285714285714
"1411","M992533","1100","Hot dogs","Yes","Lazy","Pizza visible",0.230769230769231,0.615384615384615,0.461538461538462,0.153846153846154,0.307692307692308,0.0769230769230769
"1412","M992533","1000","Hot dogs","No","Lazy","Pizza visible",0.230769230769231,0.538461538461539,0.384615384615385,0.153846153846154,0.384615384615385,0.0769230769230769
"1413","M992533","0010","Absent","No","Sporty","Pizza visible",0.1875,0.5,0.375,0.125,0.4375,0.0625
"1414","M992533","1110","Hot dogs","Yes","Sporty","Pizza visible",0.266666666666667,0.666666666666667,0.466666666666667,0.2,0.266666666666667,0.0666666666666667
"1415","M992533","1111","Hot dogs","Yes","Sporty","Hot dogs visible",0.357142857142857,0.785714285714286,0.5,0.285714285714286,0.142857142857143,0.0714285714285714
"1416","M992533","0011","Absent","No","Sporty","Hot dogs visible",0.235294117647059,0.470588235294118,0.411764705882353,0.0588235294117647,0.352941176470588,0.176470588235294
"1417","M992533","0100","Absent","Yes","Lazy","Pizza visible",0.153846153846154,0.384615384615385,0.307692307692308,0.0769230769230769,0.538461538461538,0.0769230769230769
"1418","M992533","1011","Hot dogs","No","Sporty","Hot dogs visible",0.368421052631579,0.684210526315789,0.368421052631579,0.315789473684211,0.263157894736842,0.0526315789473684
"1419","M992533","0111","Absent","Yes","Sporty","Hot dogs visible",0.368421052631579,0.578947368421053,0.368421052631579,0.210526315789474,0.263157894736842,0.157894736842105
"1420","M992533","0110","Absent","Yes","Sporty","Pizza visible",0.3125,0.4375,0.25,0.1875,0.4375,0.125
"1421","M992533","0101","Absent","Yes","Lazy","Hot dogs visible",0.235294117647059,0.529411764705882,0.411764705882353,0.117647058823529,0.352941176470588,0.117647058823529
"1422","M992533","0001","Absent","No","Lazy","Hot dogs visible",0.133333333333333,0.533333333333333,0.466666666666667,0.0666666666666667,0.4,0.0666666666666667
"1423","M992533","0000","Absent","No","Lazy","Pizza visible",0.142857142857143,0.428571428571429,0.357142857142857,0.0714285714285714,0.5,0.0714285714285714
"1424","M992533","1001","Hot dogs","No","Lazy","Hot dogs visible",0.235294117647059,0.588235294117647,0.411764705882353,0.176470588235294,0.352941176470588,0.0588235294117647
"1425","M040132","1000","Hot dogs","No","Lazy","Pizza visible",0.166666666666667,0.333333333333333,0.25,0.0833333333333333,0.583333333333333,0.0833333333333333
"1426","M040132","0011","Absent","No","Sporty","Hot dogs visible",0.625,0.5,0.1875,0.3125,0.1875,0.3125
"1427","M040132","0100","Absent","Yes","Lazy","Pizza visible",0.166666666666667,0.333333333333333,0.25,0.0833333333333333,0.583333333333333,0.0833333333333333
"1428","M040132","1101","Hot dogs","Yes","Lazy","Hot dogs visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"1429","M040132","1001","Hot dogs","No","Lazy","Hot dogs visible",0.181818181818182,0.727272727272727,0.636363636363636,0.0909090909090909,0.181818181818182,0.0909090909090909
"1430","M040132","1100","Hot dogs","Yes","Lazy","Pizza visible",0.153846153846154,0.538461538461539,0.461538461538462,0.0769230769230769,0.384615384615385,0.0769230769230769
